commit_msg,labels
"MINOR: StreamsPartitionAssignor should log the individual members of each client (#10996)Log the specific StreamThreads participating in the rebalance for each client in the Streams applicationReviewers: Walker Carlson <wcarlson@confluent.io>, John Roesler <vvcephei@apache.org>",5
"MINOR: Added a couple of unit tests for KStreamPrint node when values are bytesWith current tests, the deserialization inside the KStreamPrint node processor which happens when key and/or values are byte[] isn't tested. This PR fixes that.Author: Paolo Patierno <ppatierno@live.com>Reviewers: Damian Guy <damian.guy@gmail.com>, Bill Bejeck <bbejeck@gmail.com>Closes #3611 from ppatierno/minor-kstream-print-test",3
kafka-931; make zookeeper.connect a required property; patched by Jun Rao; reviewed by Neha Narkhede,5
MINOR: remove duplicate code of serializing auto-generated data (#10128)Reviewers: Chia-Ping Tsai <chia7712@gmail.com>,5
KAFKA-5368: Fix skipped record metrics to use rate of sum instead of rate of countThis resolved the issue with Kafka Streams skipped records sensor reporting wrong values.Jira ticket: https://issues.apache.org/jira/browse/KAFKA-5368The contribution is my original work and I license the work to the project under the project's open source license.Author: Hamidreza Afzali <hrafzali@gmail.com>Reviewers: Guozhang Wang <wangguoz@gmail.com>Closes #3206 from hrafzali/KAFKA-5368_skipped-records-sensor-bug,0
single_host_multi_brokers system test fails on laptop; patched by John Fung; reviewed by Jun Rao; kafka-413git-svn-id: https://svn.apache.org/repos/asf/incubator/kafka/branches/0.8@1366085 13f79535-47bb-0310-9956-ffa450edef68,0
"KAFKA-2924: support offsets topic in DumpLogSegmentsAuthor: Jason Gustafson <jason@confluent.io>Reviewers: Ismael Juma, Guozhang WangCloses #622 from hachikuji/KAFKA-2924",5
"HOTFIX: Modify system test config to reduce time to stable task assignment. (#11090)Currently, we verify the startup of a Streams client by checking the transitionfrom REBALANCING to RUNNING and if the client processed some recordsin the EOS system test. However, if the Streams client onlyhas standby tasks assigned as it can happen if the client is catching up by using warm-up replicas, the client will never processrecords within the timeout of the startup verification. Hence, the test will fail although everything is fine. This commit fixes this by reducingthe time to the next probing rebalance and by increasing the number of max warm-up replicas. In such a way, the catch up of the client and the following processing of records should still be within the startup verification timeout of the client.Reviewers: Anna Sophie Blee-Goldman <ableegoldman@apache.org>",1
KAFKA-3580; Improve error logging in ReplicaFetchThreadAuthor: Manikumar reddy O <manikumar.reddy@gmail.com>Reviewers: Ismael Juma <ismael@juma.me.uk>Closes #1237 from omkreddy/KAFKA-3580,2
"KAFKA-3911: KTable source materializationAuthor: Eno Thereska <eno.thereska@gmail.com>Reviewers: Damian Guy, Guozhang WangCloses #1638 from enothereska/KAFKA-3911-ktable-materialization",2
KAFKA-4100: Ensure 'fields' and 'fieldsByName' are not null for Struct schemasAuthor: Shikhar Bhushan <shikhar@confluent.io>Reviewers: Ewen Cheslack-Postava <ewen@confluent.io>Closes #1800 from shikhar/kafka-4100,5
"KAFKA-12575: Eliminate Log.isLogDirOffline boolean attribute (#10430)This PR is a precursor to the recovery logic refactor work (KAFKA-12553).I have made a change to eliminate Log.isLogDirOffline attribute. This boolean also comes in the way of refactoring the recovery logic. This attribute was added in #9676. But it is redundant and can be eliminated in favor of looking up LogDirFailureChannel to check if the logDir is offline. The performance/latency implication of such a ConcurrentHashMap lookup inside LogDirFailureChannel should be very low given that ConcurrentHashMap reads are usually lock free.Tests:Relying on existing unit/integration tests.Reviewers: Dhruvil Shah <dhruvil@confluent.io>, Jun Rao <junrao@gmail.com>",5
"KAFKA-8637: WriteBatch objects leak off-heap memory (#7050)Should be cherry-picked back to 2.3 (picked from 2.2 to 2.1 in 7077 )Reviewers: pkleindl <44436474+pkleindl@users.noreply.github.com>, Matthias J. Sax <mjsax@apache.org>, Bill Bejeck <bbejeck@gmail.com>, Guozhang Wang <wangguoz@gmail.com>",1
"MINOR: Update authorization primitives in security.html (#7509)Since 2.3, there are 5 new APIs: ElectPreferredLeaders, IncrementalAlterConfigs, AlterPartitionReassignments, DescribePartitionReassignments and OffsetDeleteReviewers: Manikumar Reddy <manikumar.reddy@gmail.com>",4
"KAFKA-12648: fix #getMinThreadVersion and include IOException + topologyName in StreamsException when topology dir cleanup fails (#11867)Quick fix to make sure we log the actual source of the failure both in the actual log message as well as the StreamsException that we bubble up to the user's exception handler, and also to report the offending topology by filling in the StreamsException's taskId field.Also prevents a NoSuchElementException from being thrown when trying to compute the minimum topology version across all threads when the last thread is being unregistered during shutdown.Reviewers: Guozhang Wang <guozhang@confluent.io>, Walker Carlson <wcarlson@confluent.io>",5
"MINOR: Upgrade rocksdb to 5.14.2 (#5343)Reviewers: Bill Bejeck <bill@confluent.io>, Matthias J. Sax <matthias@confluent.io>",5
"KAFKA-3959: enforce offsets.topic.replication.factor upon __consumer_offsets auto topic creation (KIP-115)Kafka brokers have a config called ""offsets.topic.replication.factor"" that specify the replication factor for the ""__consumer_offsets"" topic. The problem is that this config isn't being enforced. If an attempt to create the internal topic is made when there are fewer brokers than ""offsets.topic.replication.factor"", the topic ends up getting created anyway with the current number of live brokers. The current behavior is pretty surprising when you have clients or tooling running as the cluster is getting setup. Even if your cluster ends up being huge, you'll find out much later that __consumer_offsets was setup with no replication.The cluster not meeting the ""offsets.topic.replication.factor"" requirement on the internal topic is another way of saying the cluster isn't fully setup yet.The right behavior should be for ""offsets.topic.replication.factor"" to be enforced. Topic creation of the internal topic should fail with GROUP_COORDINATOR_NOT_AVAILABLE until the ""offsets.topic.replication.factor"" requirement is met. This closely resembles the behavior of regular topic creation when the requested replication factor exceeds the current size of the cluster, as the request fails with error INVALID_REPLICATION_FACTOR.Author: Onur Karaman <okaraman@linkedin.com>Reviewers: Jason Gustafson <jason@confluent.io>, Ismael Juma <ismael@juma.me.uk>, Ewen Cheslack-Postava <ewen@confluent.io>Closes #2177 from onurkaraman/KAFKA-3959",5
"KAFKA-7395; Add fencing to replication protocol (KIP-320) (#5661)This patch contains the broker-side support for the fencing improvements from KIP-320. This includes the leader epoch validation in the ListOffsets, OffsetsForLeaderEpoch, and Fetch APIs as well as the changes needed in the fetcher threads to maintain and use the current leader epoch. The client changes from KIP-320 will be left for a follow-up.One notable change worth mentioning is that we now require the read lock in `Partition` in order to read from the log or to query offsets. This is necessary to ensure the safety of the leader epoch validation. Additionally, we forward all leader epoch changes to the replica fetcher thread and go through the truncation phase. This is needed to ensure the fetcher always has the latest epoch and to guarantee that we cannot miss needed truncation if we missed an epoch change.Reviewers: Jun Rao <junrao@gmail.com>",4
"KAFKA-10199: Bookkeep tasks during assignment for use with state updater (#12442)Bookkeeps tasks to be recycled, closed, and updated during handling of the assignment. The bookkeeping is needed for integrating the state updater.These change is hidden behind internal config STATE_UPDATER_ENABLED. If the config is false Streams should not use the state updater and behave as usual.Reviewers: Guozhang Wang <wangguoz@gmail.com>",5
"KAFKA-5985; update javadoc regarding closing iteratorsAuthor: Bill Bejeck <bill@confluent.io>Reviewers: Matthias J. Sax <matthias@confluent.io>, Michael G. Noll <michael@confluent.io>, Damian Guy <damian.guy@gmail.com>Closes #3994 from bbejeck/KAFKA-5985_document_need_to_close_iterators",2
MINOR: Remove unused compressionType parameter from TestUtils.produceMessages (#5569)Reviewers: Ismael Juma <ismael@juma.me.uk>,3
"KAFKA-8179: add public ConsumerPartitionAssignor interface (#7108)Main changes of this PR:* Deprecate old consumer.internal.PartitionAssignor and add public consumer.ConsumerPartitionAssignor with all OOTB assignors migrated to new interface* Refactor assignor's assignment/subscription related classes for easier to evolve API* Removed version number from classes as it is only needed for serialization/deserialization* Other previously-discussed cleanup included in this PR:* Remove Assignment.error added in pt 1* Remove ConsumerCoordinator#adjustAssignment added in pt 2Reviewers: Boyang Chen <boyang@confluent.io>, Jason Gustafson <jason@confluent.io>, Guozhang Wang <wangguoz@gmail.com>",5
"KAFKA-4175: Can't have StandbyTasks in KafkaStreams where NUM_STREAM_THREADS_CONFIG > 1standby tasks should be assigned per consumer not per processAuthor: Damian Guy <damian.guy@gmail.com>Reviewers: Eno Thereska, Guozhang WangCloses #1862 from dguy/kafka-4175",5
KAFKA-8158: Add EntityType for Kafka RPC fields (#6503)Reviewers: Jason Gustafson <jason@confluent.io>,5
"KAFKA-7538: Reduce lock contention for Partition ISR lock (#5866)Check for ISR updates using ISR read lock and acquire ISR write lock only if ISR needs to be updated. This avoids lock contention between request handler threads processing log appends on the leader holding the ISR read lock and request handler threads processing replica fetch requests that check/update ISR.Reviewers: Jason Gustafson <jason@confluent.io>, Ismael Juma <ismael@juma.me.uk>",5
KAFKA-1236 Fix various breakages in the perf tests. Make the producer test use either the old or the new producer.,1
MINOR: Fix NPE from addingReplicas and removingReplicas (#10992)Fix NPE from addingReplicas and removingReplicas. Make addingReplicas and removingReplicas in PartitionRecord non-nullable as described in KIP-746.Reviewers: Colin P. McCabe <cmccabe@apache.org>,4
kafka-827; improve list topic output format; patched by Jun Rao; reviewed by Neha Narkhede,1
KAFKA-4591; Create Topic Policy follow-up1. Added javadoc to public classes2. Removed `s` from config name for consistency with interface name3. The policy interface now implements Configurable and AutoCloseable as per the KIP4. Use `null` instead of `-1` in `RequestMetadata`5. Perform all broker validation before invoking the policy6. Add testsAuthor: Ismael Juma <ismael@juma.me.uk>Reviewers: Jason Gustafson <jason@confluent.io>Closes #2388 from ijuma/create-topic-policy-docs-and-config-name-change,5
MINOR: Consolidate FinalizedFeatureCache into MetadataCache (#12214)Reviewers: Colin P. McCabe <cmccabe@apache.org>,5
KAFKA-2089: Fix transient MetadataTest failure; reviewed by Jiangjie Qin and Guozhang Wang,0
"KAFKA-9974: Fix flaky test by removing unneeded asserts (#8646)The tests failed at assertThat(listener.startOffset, is(equalTo(0L)));. It looks like that it did a restore before the assert. But we should expect the restore sometimes happen to resume the failed tasks by itself. It should not cause the test failure under this situation.On the other hands, the original tests added the assertThat(listener.startOffset, is(equalTo(0L))); is because in the end of the test, we'll also test the startOffset value. But in the newer version of the test, we don't really care about the startOffset or totalNumRestored value. All we want to test in this test is:Assert that the current value in store reflects all messages being processedSo, removing the assert can avoid flaky test failure, and also be able to test what the test case want to test.Reviewers: Matthias J. Sax <matthias@confluent.io>, Guozhang Wang <wangguoz@gmail.com>",5
MINOR: Remove unnecessary assertion from ConnectHeader (#9452)Reviewers: Chia-Ping Tsai <chia7712@gmail.com>,3
"MINOR: Update introduction page in Kafka documentation Although APIs section in Kafka documentation lists 5 core APIs (https://kafka.apache.org/documentation/#api), introduction page in Kafka documentation lists 4 of them. I've added the missing list element to fix this incoherence.Reviewers: Manikumar Reddy <manikumar.reddy@gmail.com>",0
MINOR: Fix error response handler for controlled shutdown v0Author: Jason Gustafson <jason@confluent.io>Reviewers: Ismael Juma <ismael@juma.me.uk>Closes #3627 from hachikuji/minor-fix-controlled-shutdown-error-response,0
"KAFKA-9657: Throw upon offset fetch unsupported stable flag protocol  (#8265)This PR tries to add an internal flag to throw if we hit an unexpected protocol version for offset fetch. It could be used together with EOS_BETA flag so that if server side downgrades unexpectedly, we shall fail the application ASAP.Reviewers: Matthias J. Sax <matthias@confluent.io>, Guozhang Wang <wangguoz@gmail.com>",5
"MINOR: A few logging improvements in the broker (#6773)Reviewers: Boyang Chen <bchen11@outlook.com>, Rajini Sivaram <rajinisivaram@googlemail.com>",5
KAFKA-12909: add missing tests (#10893)Reviewers: A. Sophie Blee-Goldman <sophie@confluent.io>,5
"KAFKA-6287; Consumer group command should list simple consumer groups (#4407)With this patch, simple consumer groups which only use Kafka for offset storage will be viewable using the `--list` option in consumer-groups.sh. In addition, this patch fixes a bug in the offset loading logic which caused us to lose the protocol type of empty groups on coordinator failover. I also did some cleanup of the various consumer group command test cases.For testing, I have added new integration tests which cover listing and describing simple consumer groups. I also added unit tests to cover loading empty groups with assertions on the protocol type.Reviewers: Rajini Sivaram <rajinisivaram@googlemail.com>",5
KAFKA-14111 Fix sensitive dynamic broker configs in KRaft (#12455)Enable some of the dynamic broker reconfiguration tests in KRaft mode,3
"KAFKA-4259; Dynamic JAAS configuration for Kafka clients (KIP-85)Implementation of KIP-85: https://cwiki.apache.org/confluence/display/KAFKA/KIP-85%3A+Dynamic+JAAS+configuration+for+Kafka+clientsAuthor: Rajini Sivaram <rajinisivaram@googlemail.com>Reviewers: Sriharsha Chintalapani <harsha@hortonworks.com>, Jun Rao <junrao@gmail.com>, Ismael Juma <ismael@juma.me.uk>Closes #1979 from rajinisivaram/KAFKA-4259",5
"MINOR: fix race condition in KafkaStreamsTest (#6185)Reviewers: John Roesler <john@confluent.io>, Guozhang Wang <guozhang@confluent.io>",5
Bug in serialize and collate logic in the DefaultEventHandler KAFKA-107; patched by Neha; reviewed by Jungit-svn-id: https://svn.apache.org/repos/asf/incubator/kafka/trunk@1159452 13f79535-47bb-0310-9956-ffa450edef68,1
"KAFKA-12508: Disable KIP-557 (#10397)A major issue has been raised that this implementation ofemit-on-change is vulnerable to a number of data-loss bugsin the presence of recovery with dirty state under at-least-oncesemantics. This should be fixed in the future when we implementa way to avoid or clean up the dirty state under at-least-once,at which point it will be safe to re-introduce KIP-557 andcomplete it.Reviewers: A. Sophie Blee-Goldman <ableegoldman@apache.org>",4
"KAFKA-8294; Batch StopReplica requests when possible and improve test coverage (#6642)The main problem we are trying to solve here is the batching of StopReplica requests and the lack of test coverage for `ControllerChannelManager`. Addressing the first problem was straightforward, but the second problem required quite a bit of work because of the dependence on `KafkaController` for all of the events. It seemed to make sense to separate the events from the processing of events so that we could remove this dependence and improve testability. With the refactoring, I was able to add test cases covering most of the logic in `ControllerChannelManager` including the generation of requests and the expected response handling logic. Note that I have not actually changed any of the event handling logic in `KafkaController`.While refactoring this logic, I found that the event queue time metric was not being correctly computed. The problem is that many of the controller events were singleton objects which inherited the `enqueueTimeMs` field from the `ControllerEvent` trait. This would never get updated, so queue time would be skewed.Reviewers: Jun Rao <junrao@gmail.com>",5
"MINOR: call super.close() when closing RocksDB options (#9498)Reviewers: Matthias J. Sax <matthias@confluent.io>, Guozhang Wang <guozhang@confluent.io>",5
MINOR: fix transient QueryableStateIntegration test failureThe verification in verifyGreaterOrEqual was incorrect. It was failing when a new key was found.Set the TimeWindow to a large value so all windowed results fall in a single windowAuthor: Damian Guy <damian.guy@gmail.com>Reviewers: Guozhang Wang <wangguoz@gmail.com>Closes #1833 from dguy/minor-test-fix,3
"KAFKA-4184; Intermittent failures in ReplicationQuotasTest.shouldBootstrapTwoBrokersWithFollowerThrottleBuild is unstable, so it's hard to validate this change. Of the various builds up until 11am BST the test ran twice and passed twice.Author: Ben Stopford <benstopford@gmail.com>Reviewers: Ismael Juma <ismael@juma.me.uk>Closes #1873 from benstopford/KAFKA-4184",4
"KAFKA-4260; Disallow non-routable address in advertised.listenersAs described in the JIRA ticket, when `listeners=PLAINTEXT://0.0.0.0:9092`(note the 0.0.0.0 ""bind all interfaces"" IP address) and`advertised.listeners` is not specified it defaults to `listeners`,but it makes no sense to advertise 0.0.0.0 as it's not a routable IPaddress.This patch checks for a 0.0.0.0 host in `advertised.listeners`(whether via default or not) and fails with a meaningful error if it'sfound.This contribution is my original work and I license the work to theproject under the project's open source license.Author: Tom Bentley <tbentley@redhat.com>Reviewers: Manikumar Reddy <manikumar.reddy@gmail.com>, Ismael Juma <ismael@juma.me.uk>Closes #3382 from tombentley/advertised.listeners",1
KAFKA-6166: Update javadoc for streams config (#4489)This PR piggy-back a few different javadoc changes:* KIP-220: add admin client prefix.* Clarify on user customized configs.,5
Address code review feedbacks,5
"KAFKA-13851: Add integration tests for DeleteRecords API (#12087)Reviewers: Luke Chen <showuon@gmail.com>, dengziming <dengziming1993@gmail.com>",4
"KAFKA-3427: broker can return incorrect version of fetch response when the broker hits an unknown exceptionAuthor: Jun Rao <junrao@gmail.com>Reviewers: Ismael Juma, Becket QinCloses #1101 from junrao/kafka-3427",5
"KAFKA-9519: Deprecate the --zookeeper flag in ConfigCommand (#8056)Reviewers: Colin P. McCabe <cmccabe@apache.org>, Ron Dagostino <rndgstn@gmail.com>",2
KAFKA-2788; Allow specifying principals with comman in ACL CLI.Author: Parth Brahmbhatt <brahmbhatt.parth@gmail.com>Reviewers: Jun Rao <junrao@gmail.com>Closes #489 from Parth-Brahmbhatt/KAFKA-2788,1
MINOR: Use TopicPartition in ConsumerGroupCommand instead of TopicAndPartition where possible (#4333)Reviewers: Jason Gustafson <jason@confluent.io>,5
"KAFKA-4024; Override client metadata backoff on topic changes and avoid unnecessary connectionsFixes a bug that inappropriately applies backoff as interval between metadata updates even though the current one is outdated.Author: Yuto Kawamura <kawamuray.dadada@gmail.com>Reviewers: Ismael Juma <ismael@juma.me.uk>, Jason Gustafson <jason@confluent.io>Closes #1707 from kawamuray/KAFKA-4024-metadata-backoff",5
KAFKA-527; Use in-place decompression enabled inner iterator to replace old decompress function; reviewed by Joel Koshy and Jun Rao,1
KAFKA-3704: Remove hard-coded block size in KafkaProducerAuthor: Guozhang Wang <wangguoz@gmail.com>Reviewers: Ismael JumaCloses #1371 from guozhangwang/K3565-remove-compression-blocksize,4
"MINOR: update streams.html with KStream API changesmjsax guozhangwangAuthor: Damian Guy <damian.guy@gmail.com>Reviewers: Matthias J. Sax, Guozhang WangCloses #1534 from dguy/update-streams-doc",5
"KAFKA-9527: fix NPE when using time-based argument for Stream Resetter Tool (#10042)Reviewers: Jorge Esteban Quilcate Otoya <quilcate.jorge@gmail.com>, Matthias J. Sax <matthias@confluent.io>",5
"MINOR: cleaner resume log message is misleadingWhen the LogManager resumes cleaning it states that compaction is resumed, however the topic in question is not necessarily a compacted one.Author: Lucas Bradstreet <lucas@confluent.io>Reviewers: Gwen Shapira, Chia-Ping TsaiCloses #8466 from lbradstreet/bad-cleaning-message",4
KAFKA-5327: ConsoleConsumer should manually commit offsets for records that are returned in receive()KAFKA-5327: ConsoleConsumer should manually commit offsets for those records it really consumed. Currently it leaves this job to the automatic offset commit scheme where some unread messages will be passed if `--max-messages` is set.Author: amethystic <huxi_2b@hotmail.com>Author: huxi <huxi_2b@hotmail.com>Reviewers: Guozhang Wang <wangguoz@gmail.com>Closes #3148 from amethystic/KAFKA-5327_ConsoleConsumer_distable_autocommit,1
"KAFKA-6635; Producer close awaits pending transactions (#5971)Currently close() only awaits completion of pending produce requests. If there is a transaction ongoing, it may be dropped. For example, if one thread is calling commitTransaction() and another calls close(), then the commit may never happen even if the caller is willing to wait for it (by using a long timeout). What's more, the thread blocking in commitTransaction() will be stuck since the result will not be completed once the producer has shutdown. This patch ensures that 1) completing transactions are awaited, 2) ongoing transactions are aborted, and 3) pending callbacks are completed before close() returns.Reviewers: Jason Gustafson <jason@confluent.io>",5
"MINOR: improve error message for Serde type miss match (#6801)Reviewers: A. Sophie Blee-Goldman <sophie@confluent.io>, Guozhang Wang <guozhang@confluent.io>, Boyang Chen <boyang@confluent.io>",5
KAFKA-8886; Make Authorizer create/delete API asynchronous (#7316)Reviewers: Manikumar Reddy <manikumar.reddy@gmail.com>,4
KAFKA-2723: new consumer exception cleanupAuthor: Jason Gustafson <jason@confluent.io>Reviewers: Guozhang WangCloses #441 from hachikuji/K2723,5
MINOR: enable KRaft in MinIsrConfigTest (#11635)Reviewers: José Armando García Sancio <jsancio@gmail.com>,5
Implement clean shutdown in replication; patched by Joel Koshy; reviewed by Jun Rao and Neha Narkhede; KAFKA-340git-svn-id: https://svn.apache.org/repos/asf/incubator/kafka/branches/0.8@1402395 13f79535-47bb-0310-9956-ffa450edef68,4
"MINOR: Remove copyDependantTestLibs from jar dependencies_copyDependantTestLibs_ was added temporarily as a dependency of _jar_ task to enable SASL system tests to be run with MiniKdc without changing the automated system test runs which run _gradlew clean jar_. Since the build target _systemTestLibs_ is already in Kafka build.gradle, the Confluent automated test runs can now run _gradlew clean systemTestLibs_ instead. This PR provides the final change to remove _copyDependantTestLibs_ from the _jar_ task. This should be committed only after the Confluent automated sytem test build script is updated, to avoid breaking any builds.Author: Rajini Sivaram <rajinisivaram@googlemail.com>Reviewers: Ismael Juma <ismael@juma.me.uk>Closes #430 from rajinisivaram/minor-systemtestlibs",5
MINOR: doc changes for QueueTimeMs JMX metrics.Author: Alex Loddengaard <alexloddengaard@gmail.com>Reviewers: Gwen ShapiraCloses #1706 from alexlod/doc-queuetimems-jmx,2
"KAFKA-5490; Skip empty record batches in the consumerThe actual fix for KAFKA-5490 is inhttps://github.com/apache/kafka/pull/3406.This is just the consumer change that will allow the cleanerto use empty record batches without breaking 0.11.0.0consumers (assuming that KAFKA-5490 does not make the cut).This is a safe change even if we decide to go with a different optionfor KAFKA-5490 and I'd like to include it in RC2.Author: Jason Gustafson <jason@confluent.io>Author: Ismael Juma <ismael@juma.me.uk>Reviewers: Damian Guy <damian.guy@gmail.com>, Ismael Juma <ismael@juma.me.uk>Closes #3408 from ijuma/kafka-5490-consumer-should-skip-empty-batches",5
KAFKA-13769 Fix version check in SubscriptionJoinForeignProcessorSupplier (#12420)This commit changes the version check from != to > as the process methodworks correctly on both version 1 and 2. != incorrectly throws on v1records.Reviewers: Matthias J. Sax <matthias@confluent.io>,5
MINOR: Add compatibility tests for 2.4.0 (#7838)Reviewers: Rajini Sivaram <rajinisivaram@googlemail.com>,5
"KAFKA-9251; Describing a non consumer group with the Admin API hangs forever (#7763)If a non-consumer group is specified in `describeConsumerGroup`, the future will hang indefinitely because the future callback is never completed. This patch fixes the problem by completing the future exceptionally with an `IllegalArgumentException`.Reviewers: Stanislav Kozlovski <stanislav_kozlovski@outlook.com>, Jason Gustafson <jason@confluent.io>",5
"KAFKA-12789: Remove Stale comments for meta response handling logic (#10700)Correct empty meta response comment, since it is no longer related only to brokers associating with the query topic.Reviewers: Boyang Chen <boyang@confluent.io>",5
MINOR: Fix link to old doc in quickstart (#12129)In Kafka's quickstart a link points to the 2.5 Kafka Streams demo.This PR fixes this link.,2
"KAFKA-8595: Support deserialization of JSON decimals encoded in NUMERIC  (#7354)Implemented KIP-481 by adding support for deserializing Connect DECIMAL values encoded in JSON as numbers, in addition to raw byte array (base64) format used previously.Author: Almog Gavra <almog@confluent.io>Reviewers: Chris Egerton <chrise@confluent.io>, Konstantine Karantasis <konstantine@confluent.io>, Randall Hauch <rhauch@gmail.com>",5
"MINOR: Doc changes for KIP-312 (#5789)Documentation changes for adding overloaded StreamsBuilder(java.util.Properties props) method in KIP-312Reviewers: Matthias J. Sax <matthias@confluent.io>, Guozhang Wang <guozhang@confluent.io>",5
KAFKA-1305. Controller can hang on controlled shutdown with auto leader balance enabled; reviewed by Neha Narkhede and Jun Rao,0
"MINOR: Remove unused maxProducerIdExpirationMs parameter in Log constructor (#10723)Reviewers: Satish Duggana <satishd@apache.org>, Chia-Ping Tsai <chia7712@gmail.com>",2
HOTFIX: add missing upgrade docs,2
"MINOR: correct package of LinuxIoMetricsCollector (#9271)Reviewers: Mickael Maison <mickael.maison@gmail.com>, Lee Dongjin <dongjin@apache.org>",2
